Init_time: B7-52-BC-50-13-F2_2021-11-08T13:33:18-03:00.txt
Duration,1008,DeviceMAC,B7:52:BC:50:13:F2
timeSeconds,tempOral,tempNasal,signalPeriodSec,signalFrequencyBpm,dateTime
387.040,31.9908,29.2446,3.7467,16.0142,387.0
387.080,32.0340,29.2549,3.7467,16.0142,387.1
387.120,32.0780,29.2659,3.7467,16.0142,387.1
387.160,32.1242,29.2829,3.7467,16.0142,387.2
387.200,32.1684,29.2919,3.7467,16.0142,387.2
387.240,32.2102,29.2990,3.7467,16.0142,387.2
387.280,32.2296,29.3074,3.7467,16.0142,387.3
387.320,32.2490,29.3158,3.7467,16.0142,387.3
387.360,32.3227,29.3333,3.7467,16.0142,387.4
387.400,32.3664,29.3483,3.7467,16.0142,387.4
387.440,32.3993,29.3523,3.7467,16.0142,387.4
387.480,32.4162,29.3584,3.7467,16.0142,387.5
387.520,32.4331,29.3645,3.7467,16.0142,387.5
387.560,32.4870,29.3715,3.7467,16.0142,387.6
387.600,32.5084,29.3786,3.7467,16.0142,387.6
387.640,32.5279,29.3793,3.7467,16.0142,387.6
387.680,32.5419,29.3860,3.7467,16.0142,387.7
387.720,32.5474,29.3815,3.7467,16.0142,387.7
387.760,32.5528,29.3771,3.7467,16.0142,387.8
387.800,32.5580,29.3695,3.7467,16.0142,387.8
387.840,32.5398,29.3447,3.7467,16.0142,387.8
387.880,32.5286,29.3346,3.7467,16.0142,387.9
387.920,32.5082,29.3279,3.7467,16.0142,387.9
387.960,32.4916,29.3203,3.7467,16.0142,388.0
388.000,32.4750,29.3126,3.7467,16.0142,388.0
388.040,32.4446,29.2990,3.7467,16.0142,388.0
388.080,32.3601,29.2747,3.7467,16.0142,388.1
388.120,32.3053,29.2629,3.7467,16.0142,388.1
388.160,32.2529,29.2534,3.7467,16.0142,388.2
388.200,32.1932,29.2335,3.7467,16.0142,388.2
388.240,32.1336,29.2301,3.7467,16.0142,388.2
388.280,32.0769,29.2231,3.7467,16.0142,388.3
388.320,32.0105,29.2108,3.7467,16.0142,388.3
388.360,31.9895,29.2077,3.7467,16.0142,388.4
388.400,31.9686,29.2047,3.7467,16.0142,388.4
388.440,31.9476,29.2016,3.7467,16.0142,388.4
388.480,31.9178,29.1976,3.7467,16.0142,388.5
388.520,31.8880,29.1935,3.7467,16.0142,388.5
388.560,31.7599,29.1701,3.7467,16.0142,388.6
388.600,31.6317,29.1467,3.7467,16.0142,388.6
388.640,31.5788,29.1430,3.7467,16.0142,388.6
388.680,31.5220,29.1317,3.7467,16.0142,388.7
388.720,31.4653,29.1204,3.7467,16.0142,388.7
388.760,31.4137,29.1152,3.7467,16.0142,388.8
388.800,31.3200,29.0989,3.7467,16.0142,388.8
388.840,31.2797,29.0958,3.7467,16.0142,388.8
388.880,31.2377,29.0897,3.7467,16.0142,388.9
388.920,31.2037,29.0871,3.7467,16.0142,388.9
388.960,31.1571,29.0724,3.7467,16.0142,389.0
389.000,31.1436,29.0710,3.7467,16.0142,389.0
389.040,31.1300,29.0695,3.7467,16.0142,389.0
389.080,31.0986,29.0704,3.7467,16.0142,389.1
389.120,31.0422,29.0650,3.7467,16.0142,389.1
389.160,31.0243,29.0666,3.7467,16.0142,389.2
389.200,31.0141,29.0712,3.7467,16.0142,389.2
389.240,31.0064,29.0681,3.7467,16.0142,389.2
389.280,31.0096,29.0685,3.7467,16.0142,389.3
389.320,31.0138,29.0677,3.7467,16.0142,389.3
389.360,31.0310,29.0683,3.7467,16.0142,389.4
389.400,31.0461,29.0695,3.9733,15.1007,389.4
389.440,31.0691,29.0761,3.9733,15.1007,389.4
389.480,31.1012,29.0793,3.9733,15.1007,389.5
389.520,31.1334,29.0829,3.9733,15.1007,389.5
389.560,31.1717,29.0848,3.9733,15.1007,389.6
389.600,31.2173,29.0925,3.9733,15.1007,389.6
389.640,31.2569,29.0937,3.9733,15.1007,389.6
389.680,31.3061,29.0989,3.9733,15.1007,389.7
389.720,31.3644,29.1078,3.9733,15.1007,389.7
389.760,31.4170,29.1171,3.9733,15.1007,389.8
389.800,31.4677,29.1192,3.9733,15.1007,389.8
389.840,31.5235,29.1299,3.9733,15.1007,389.8
389.880,31.5722,29.1413,3.9733,15.1007,389.9
389.920,31.5952,29.1450,3.9733,15.1007,389.9
389.960,31.6182,29.1487,3.9733,15.1007,390.0
390.000,31.6677,29.1489,3.9733,15.1007,390.0
390.040,31.6930,29.1551,3.9733,15.1007,390.0
390.080,31.7184,29.1613,3.9733,15.1007,390.1
390.120,31.8533,29.1847,3.9733,15.1007,390.1
390.160,31.8956,29.1920,3.9733,15.1007,390.2
390.200,31.9445,29.2060,3.9733,15.1007,390.2
390.240,31.9859,29.2164,3.9733,15.1007,390.2
390.280,32.0256,29.2224,3.9733,15.1007,390.3
390.320,32.0657,29.2311,3.9733,15.1007,390.3
390.360,32.1047,29.2371,3.9733,15.1007,390.4
390.400,32.1202,29.2418,3.9733,15.1007,390.4
390.440,32.1358,29.2465,3.9733,15.1007,390.4
390.480,32.1513,29.2512,3.9733,15.1007,390.5
390.520,32.2643,29.2733,3.9733,15.1007,390.5
390.560,32.3038,29.2873,3.9733,15.1007,390.6
390.600,32.3325,29.2967,3.9733,15.1007,390.6
390.640,32.3658,29.3037,3.9733,15.1007,390.6
390.680,32.3931,29.3073,3.9733,15.1007,390.7
390.720,32.4173,29.3116,3.9733,15.1007,390.7
390.760,32.4444,29.3242,3.9733,15.1007,390.8
390.800,32.4509,29.3216,3.9733,15.1007,390.8
390.840,32.4574,29.3191,3.9733,15.1007,390.8
390.880,32.4787,29.3163,3.9733,15.1007,390.9
390.920,32.4837,29.3147,3.9733,15.1007,390.9
390.960,32.4755,29.3056,3.9733,15.1007,391.0
391.000,32.4628,29.2893,3.9733,15.1007,391.0
391.040,32.4422,29.2815,3.9733,15.1007,391.0
391.080,32.4233,29.2717,3.9733,15.1007,391.1
391.120,32.4059,29.2677,3.9733,15.1007,391.1
391.160,32.3885,29.2636,3.9733,15.1007,391.2
391.200,32.3044,29.2445,3.9733,15.1007,391.2
391.240,32.2606,29.2399,3.9733,15.1007,391.2
391.280,32.2038,29.2305,3.9733,15.1007,391.3
391.320,32.1461,29.2252,3.9733,15.1007,391.3
391.360,32.0854,29.2139,3.9733,15.1007,391.4
391.400,32.0228,29.2025,3.9733,15.1007,391.4
391.440,31.9609,29.1944,3.9733,15.1007,391.4
391.480,31.8869,29.1860,3.9733,15.1007,391.5
391.520,31.8213,29.1791,3.9733,15.1007,391.5
391.560,31.7503,29.1613,3.9733,15.1007,391.6
391.600,31.6815,29.1526,3.9733,15.1007,391.6
391.640,31.6162,29.1496,3.9733,15.1007,391.6
391.680,31.5496,29.1379,3.9733,15.1007,391.7
391.720,31.4802,29.1250,3.9733,15.1007,391.7
391.760,31.4156,29.1146,3.9733,15.1007,391.8
391.800,31.3967,29.1124,3.9733,15.1007,391.8
391.840,31.3777,29.1103,3.9733,15.1007,391.8
391.880,31.3588,29.1082,3.9733,15.1007,391.9
391.920,31.3013,29.0988,3.9733,15.1007,391.9
391.960,31.1329,29.0717,3.9733,15.1007,392.0
392.000,31.0878,29.0702,3.9733,15.1007,392.0
392.040,31.0447,29.0641,3.9733,15.1007,392.0
392.080,31.0103,29.0595,3.9733,15.1007,392.1
392.120,30.9720,29.0485,3.9733,15.1007,392.1
392.160,30.9435,29.0485,3.9733,15.1007,392.2
392.200,30.9262,29.0453,3.9733,15.1007,392.2
392.240,30.9044,29.0396,3.9733,15.1007,392.2
392.280,30.8930,29.0391,3.9733,15.1007,392.3
392.320,30.8850,29.0374,3.9733,15.1007,392.3
392.360,30.8770,29.0357,3.9733,15.1007,392.4
392.400,30.8814,29.0322,3.9733,15.1007,392.4
392.440,30.8976,29.0404,3.9733,15.1007,392.4
392.480,30.9163,29.0408,3.7867,15.8451,392.5
392.520,30.9350,29.0445,3.7867,15.8451,392.5
392.560,30.9664,29.0443,3.7867,15.8451,392.6
392.600,30.9776,29.0460,3.7867,15.8451,392.6
392.640,30.9888,29.0477,3.7867,15.8451,392.6
392.680,31.0000,29.0494,3.7867,15.8451,392.7
392.720,31.0413,29.0564,3.7867,15.8451,392.7
392.760,31.1051,29.0629,3.7867,15.8451,392.8
392.800,31.1690,29.0694,3.7867,15.8451,392.8
392.840,31.2172,29.0801,3.7867,15.8451,392.8
392.880,31.2622,29.0867,3.7867,15.8451,392.9
392.920,31.3072,29.0934,3.7867,15.8451,392.9
392.960,31.3606,29.1057,3.7867,15.8451,393.0
393.000,31.4564,29.1166,3.7867,15.8451,393.0
393.040,31.5034,29.1270,3.7867,15.8451,393.0
393.080,31.5518,29.1351,3.7867,15.8451,393.1
393.120,31.5993,29.1436,3.7867,15.8451,393.1
393.160,31.6526,29.1529,3.7867,15.8451,393.2
393.200,31.6890,29.1613,3.7867,15.8451,393.2
393.240,31.7301,29.1609,3.7867,15.8451,393.2
393.280,31.7721,29.1796,3.7867,15.8451,393.3
393.320,31.8129,29.1897,3.7867,15.8451,393.3
393.360,31.8594,29.1982,3.7867,15.8451,393.4
393.400,31.8911,29.2054,3.7867,15.8451,393.4
393.440,31.9280,29.2150,3.7867,15.8451,393.4
393.480,31.9573,29.2267,3.7867,15.8451,393.5
393.520,31.9957,29.2363,3.7867,15.8451,393.5
393.560,32.0325,29.2437,3.7867,15.8451,393.6
393.600,32.0703,29.2536,3.7867,15.8451,393.6
393.640,32.1017,29.2607,3.7867,15.8451,393.6
393.680,32.1410,29.2689,3.7867,15.8451,393.7
393.720,32.1782,29.2791,3.7867,15.8451,393.7
393.760,32.2129,29.2904,3.7867,15.8451,393.8
393.800,32.2298,29.2931,3.7867,15.8451,393.8
393.840,32.2467,29.2958,3.7867,15.8451,393.8
393.880,32.3064,29.3115,3.7867,15.8451,393.9
393.920,32.3424,29.3231,3.7867,15.8451,393.9
393.960,32.3738,29.3300,3.7867,15.8451,394.0
394.000,32.3836,29.3338,3.7867,15.8451,394.0
394.040,32.3934,29.3377,3.7867,15.8451,394.0
394.080,32.4186,29.3425,3.7867,15.8451,394.1
394.120,32.4586,29.3577,3.7867,15.8451,394.1
394.160,32.4652,29.3539,3.7867,15.8451,394.2
394.200,32.4709,29.3468,3.7867,15.8451,394.2
394.240,32.4825,29.3389,3.7867,15.8451,394.2
394.280,32.4670,29.3254,3.7867,15.8451,394.3
394.320,32.4520,29.3107,3.7867,15.8451,394.3
394.360,32.4399,29.3030,3.7867,15.8451,394.4
394.400,32.4268,29.2957,3.7867,15.8451,394.4
394.440,32.4138,29.2884,3.7867,15.8451,394.4
394.480,32.3378,29.2661,3.7867,15.8451,394.5
394.520,32.2863,29.2505,3.7867,15.8451,394.5
394.560,32.2344,29.2420,3.7867,15.8451,394.6
394.600,32.1760,29.2314,3.7867,15.8451,394.6
394.640,32.1080,29.2190,3.7867,15.8451,394.6
394.680,32.0451,29.2062,3.7867,15.8451,394.7
394.720,31.9741,29.1981,3.7867,15.8451,394.7
394.760,31.8993,29.1829,3.7867,15.8451,394.8
394.800,31.8274,29.1741,3.7867,15.8451,394.8
394.840,31.7467,29.1581,3.7867,15.8451,394.8
394.880,31.6752,29.1482,3.7867,15.8451,394.9
394.920,31.6005,29.1391,3.7867,15.8451,394.9
394.960,31.5339,29.1259,3.7867,15.8451,395.0
395.000,31.5015,29.1225,3.7867,15.8451,395.0
395.040,31.4692,29.1192,3.7867,15.8451,395.0
395.080,31.4080,29.1059,3.7867,15.8451,395.1
395.120,31.3086,29.0882,3.7867,15.8451,395.1
395.160,31.2618,29.0832,3.7867,15.8451,395.2
395.200,31.2286,29.0757,3.7867,15.8451,395.2
395.240,31.1999,29.0739,3.7867,15.8451,395.2
395.280,31.1848,29.0695,3.7867,15.8451,395.3
395.320,31.1676,29.0626,3.7867,15.8451,395.3
395.360,31.1664,29.0640,3.7867,15.8451,395.4
395.400,31.1679,29.0626,3.7867,15.8451,395.4
395.440,31.1694,29.0611,3.7867,15.8451,395.4
395.480,31.1744,29.0560,3.7867,15.8451,395.5
395.520,31.1860,29.0575,3.7867,15.8451,395.5
395.560,31.2051,29.0607,3.7867,15.8451,395.6
395.600,31.2183,29.0633,3.3600,17.8571,395.6
395.640,31.2456,29.0710,3.3600,17.8571,395.6
395.680,31.2714,29.0656,3.3600,17.8571,395.7
395.720,31.2993,29.0793,3.3600,17.8571,395.7
395.760,31.3253,29.0858,3.3600,17.8571,395.8
395.800,31.3495,29.0880,3.3600,17.8571,395.8
395.840,31.3826,29.1020,3.3600,17.8571,395.8
395.880,31.4082,29.1057,3.3600,17.8571,395.9
395.920,31.4479,29.1147,3.3600,17.8571,395.9
395.960,31.4828,29.1171,3.3600,17.8571,396.0
396.000,31.5162,29.1300,3.3600,17.8571,396.0
396.040,31.5543,29.1396,3.3600,17.8571,396.0
396.080,31.5909,29.1479,3.3600,17.8571,396.1
396.120,31.6202,29.1572,3.3600,17.8571,396.1
396.160,31.6583,29.1672,3.3600,17.8571,396.2
396.200,31.6936,29.1786,3.3600,17.8571,396.2
396.240,31.7324,29.1869,3.3600,17.8571,396.2
396.280,31.7644,29.1962,3.3600,17.8571,396.3
396.320,31.8013,29.2060,3.3600,17.8571,396.3
396.360,31.8342,29.2199,3.3600,17.8571,396.4
396.400,31.8641,29.2223,3.3600,17.8571,396.4
396.440,31.8951,29.2384,3.3600,17.8571,396.4
396.480,31.9257,29.2424,3.3600,17.8571,396.5
396.520,31.9558,29.2532,3.3600,17.8571,396.5
396.560,31.9883,29.2624,3.3600,17.8571,396.6
396.600,32.0226,29.2708,3.3600,17.8571,396.6
396.640,32.0587,29.2807,3.3600,17.8571,396.6
396.680,32.0936,29.2904,3.3600,17.8571,396.7
396.720,32.1321,29.3024,3.3600,17.8571,396.7
396.760,32.1593,29.3098,3.3600,17.8571,396.8
396.800,32.1913,29.3246,3.3600,17.8571,396.8
396.840,32.2181,29.3350,3.3600,17.8571,396.8
396.880,32.2392,29.3395,3.3600,17.8571,396.9
396.920,32.2584,29.3497,3.3600,17.8571,396.9
396.960,32.2643,29.3489,3.3600,17.8571,397.0
397.000,32.2702,29.3481,3.3600,17.8571,397.0
397.040,32.2744,29.3446,3.3600,17.8571,397.0
397.080,32.2786,29.3412,3.3600,17.8571,397.1
397.120,32.2538,29.3014,3.3600,17.8571,397.1
397.160,32.2437,29.3006,3.3600,17.8571,397.2
397.200,32.2153,29.2819,3.3600,17.8571,397.2
397.240,32.1827,29.2735,3.3600,17.8571,397.2
397.280,32.1524,29.2673,3.3600,17.8571,397.3
397.320,32.1035,29.2507,3.3600,17.8571,397.3
397.360,32.0520,29.2392,3.3600,17.8571,397.4
397.400,32.0041,29.2310,3.3600,17.8571,397.4
397.440,31.9839,29.2273,3.3600,17.8571,397.4
397.480,31.9637,29.2236,3.3600,17.8571,397.5
397.520,31.9435,29.2200,3.3600,17.8571,397.5
397.560,31.8925,29.2068,3.3600,17.8571,397.6
397.600,31.7139,29.1669,3.3600,17.8571,397.6
397.640,31.6541,29.1603,3.3600,17.8571,397.6
397.680,31.5951,29.1503,3.3600,17.8571,397.7
397.720,31.5369,29.1362,3.3600,17.8571,397.7
397.760,31.5122,29.1322,3.3600,17.8571,397.8
397.800,31.4876,29.1282,3.3600,17.8571,397.8
397.840,31.4382,29.1238,3.3600,17.8571,397.8
397.880,31.3848,29.1126,3.3600,17.8571,397.9
397.920,31.3403,29.1083,3.3600,17.8571,397.9
397.960,31.3001,29.1031,3.3600,17.8571,398.0
398.000,31.2599,29.0980,3.3600,17.8571,398.0
398.040,31.2367,29.0937,3.3600,17.8571,398.0
398.080,31.2032,29.0864,3.3600,17.8571,398.1
398.120,31.2002,29.0924,3.3600,17.8571,398.1
398.160,31.1999,29.0891,3.3600,17.8571,398.2
398.200,31.2022,29.0831,3.3600,17.8571,398.2
398.240,31.2175,29.0888,3.3600,17.8571,398.2
398.280,31.2282,29.0833,3.3600,17.8571,398.3
398.320,31.2458,29.0876,3.3600,17.8571,398.3
398.360,31.2684,29.0997,3.3600,17.8571,398.4
398.400,31.2918,29.0997,3.0000,20.0000,398.4
398.440,31.3127,29.1087,3.0000,20.0000,398.4
398.480,31.3374,29.1089,3.0000,20.0000,398.5
398.520,31.3650,29.1141,3.0000,20.0000,398.5
398.560,31.3927,29.1196,3.0000,20.0000,398.6
398.600,31.4251,29.1254,3.0000,20.0000,398.6
398.640,31.4582,29.1292,3.0000,20.0000,398.6
398.680,31.4915,29.1360,3.0000,20.0000,398.7
398.720,31.5201,29.1431,3.0000,20.0000,398.7
398.760,31.5447,29.1443,3.0000,20.0000,398.8
398.800,31.5803,29.1559,3.0000,20.0000,398.8
398.840,31.6081,29.1630,3.0000,20.0000,398.8
398.880,31.6350,29.1725,3.0000,20.0000,398.9
398.920,31.6658,29.1823,3.0000,20.0000,398.9
398.960,31.6909,29.1923,3.0000,20.0000,399.0
399.000,31.7126,29.1932,3.0000,20.0000,399.0
399.040,31.7261,29.1988,3.0000,20.0000,399.0
399.080,31.7396,29.2043,3.0000,20.0000,399.1
399.120,31.7662,29.2195,3.0000,20.0000,399.1
399.160,31.8290,29.2324,3.0000,20.0000,399.2
399.200,31.8639,29.2451,3.0000,20.0000,399.2
399.240,31.8957,29.2526,3.0000,20.0000,399.2
399.280,31.9254,29.2629,3.0000,20.0000,399.3
399.320,31.9563,29.2732,3.0000,20.0000,399.3
399.360,31.9902,29.2830,3.0000,20.0000,399.4
399.400,32.0205,29.2920,3.0000,20.0000,399.4
399.440,32.0496,29.3027,3.0000,20.0000,399.4
399.480,32.0867,29.3137,3.0000,20.0000,399.5
399.520,32.1124,29.3226,3.0000,20.0000,399.5
399.560,32.1432,29.3321,3.0000,20.0000,399.6
399.600,32.1642,29.3332,3.0000,20.0000,399.6
399.640,32.1772,29.3403,3.0000,20.0000,399.6
399.680,32.1903,29.3473,3.0000,20.0000,399.7
399.720,32.2011,29.3439,3.0000,20.0000,399.7
399.760,32.2178,29.3265,3.0000,20.0000,399.8
399.800,32.2217,29.3218,3.0000,20.0000,399.8
399.840,32.2169,29.3165,3.0000,20.0000,399.8
399.880,32.2121,29.3111,3.0000,20.0000,399.9
399.920,32.1988,29.3057,3.0000,20.0000,399.9
399.960,32.1504,29.2807,3.0000,20.0000,400.0
400.000,32.1102,29.2673,3.0000,20.0000,400.0
400.040,32.0731,29.2653,3.0000,20.0000,400.0
400.080,32.0495,29.2583,3.0000,20.0000,400.1
400.120,32.0258,29.2512,3.0000,20.0000,400.1
400.160,31.9675,29.2438,3.0000,20.0000,400.2
400.200,31.8571,29.2215,3.0000,20.0000,400.2
400.240,31.7975,29.2085,3.0000,20.0000,400.2
400.280,31.7426,29.1984,3.0000,20.0000,400.3
400.320,31.6847,29.1881,3.0000,20.0000,400.3
400.360,31.6297,29.1793,3.0000,20.0000,400.4
400.400,31.5684,29.1713,3.0000,20.0000,400.4
400.440,31.5032,29.1563,3.0000,20.0000,400.4
400.480,31.4495,29.1497,3.0000,20.0000,400.5
400.520,31.3973,29.1431,3.0000,20.0000,400.5
400.560,31.3517,29.1360,3.0000,20.0000,400.6
400.600,31.3062,29.1259,3.0000,20.0000,400.6
400.640,31.2612,29.1179,3.0000,20.0000,400.6
400.680,31.2281,29.1138,3.0000,20.0000,400.7
400.720,31.2045,29.1038,3.0000,20.0000,400.7
400.760,31.1932,29.1052,3.0000,20.0000,400.8
400.800,31.1778,29.1034,3.0000,20.0000,400.8
400.840,31.1771,29.0962,3.0000,20.0000,400.8
400.880,31.1802,29.0958,3.0000,20.0000,400.9
400.920,31.1833,29.0955,3.0000,20.0000,400.9
400.960,31.2088,29.0919,3.0000,20.0000,401.0
401.000,31.2251,29.0991,3.0000,20.0000,401.0
401.040,31.2447,29.0971,3.0000,20.0000,401.0
401.080,31.2721,29.1026,2.8667,20.9302,401.1
401.120,31.2951,29.1044,2.8667,20.9302,401.1
401.160,31.3058,29.1045,2.8667,20.9302,401.2
401.200,31.3166,29.1046,2.8667,20.9302,401.2
401.240,31.3463,29.1065,2.8667,20.9302,401.2
401.280,31.4078,29.1150,2.8667,20.9302,401.3
401.320,31.4411,29.1246,2.8667,20.9302,401.3
401.360,31.4729,29.1266,2.8667,20.9302,401.4
401.400,31.4916,29.1301,2.8667,20.9302,401.4
401.440,31.5103,29.1337,2.8667,20.9302,401.4
401.480,31.5279,29.1359,2.8667,20.9302,401.5
401.520,31.5456,29.1382,2.8667,20.9302,401.5
401.560,31.6019,29.1446,2.8667,20.9302,401.6
401.600,31.6582,29.1511,2.8667,20.9302,401.6
401.640,31.6907,29.1587,2.8667,20.9302,401.6
401.680,31.7701,29.1708,2.8667,20.9302,401.7
401.720,31.8099,29.1815,2.8667,20.9302,401.7
401.760,31.8533,29.1912,2.8667,20.9302,401.8
401.800,31.8905,29.1932,2.8667,20.9302,401.8
401.840,31.9272,29.2046,2.8667,20.9302,401.8
401.880,31.9634,29.2122,2.8667,20.9302,401.9
401.920,31.9917,29.2159,2.8667,20.9302,401.9
401.960,32.0305,29.2266,2.8667,20.9302,402.0
402.000,32.0628,29.2317,2.8667,20.9302,402.0
402.040,32.1006,29.2461,2.8667,20.9302,402.0
402.080,32.1305,29.2484,2.8667,20.9302,402.1
402.120,32.1517,29.2550,2.8667,20.9302,402.1
402.160,32.1729,29.2616,2.8667,20.9302,402.2
402.200,32.2339,29.2757,2.8667,20.9302,402.2
402.240,32.2596,29.2921,2.8667,20.9302,402.2
402.280,32.2831,29.3030,2.8667,20.9302,402.3
402.320,32.3063,29.3178,2.8667,20.9302,402.3
402.360,32.3264,29.3252,2.8667,20.9302,402.4
402.400,32.3445,29.3385,2.8667,20.9302,402.4
402.440,32.3580,29.3465,2.8667,20.9302,402.4
402.480,32.3619,29.3471,2.8667,20.9302,402.5
402.520,32.3623,29.3459,2.8667,20.9302,402.5
402.560,32.3628,29.3446,2.8667,20.9302,402.6
402.600,32.3633,29.3433,2.8667,20.9302,402.6
402.640,32.3531,29.3351,2.8667,20.9302,402.6
402.680,32.2703,29.2983,2.8667,20.9302,402.7
402.720,32.2386,29.2921,2.8667,20.9302,402.7
402.760,32.1924,29.2862,2.8667,20.9302,402.8
402.800,32.1353,29.2713,2.8667,20.9302,402.8
402.840,32.0754,29.2597,2.8667,20.9302,402.8
402.880,32.0177,29.2530,2.8667,20.9302,402.9
402.920,31.9510,29.2434,2.8667,20.9302,402.9
402.960,31.8824,29.2292,2.8667,20.9302,403.0
403.000,31.8178,29.2265,2.8667,20.9302,403.0
403.040,31.7460,29.2093,2.8667,20.9302,403.0
403.080,31.6693,29.1943,2.8667,20.9302,403.1
403.120,31.6041,29.1828,2.8667,20.9302,403.1
403.160,31.5706,29.1803,2.8667,20.9302,403.2
403.200,31.5371,29.1779,2.8667,20.9302,403.2
403.240,31.4675,29.1621,2.8667,20.9302,403.2
403.280,31.3326,29.1471,2.8667,20.9302,403.3
403.320,31.2732,29.1377,2.8667,20.9302,403.3
403.360,31.2527,29.1312,2.8667,20.9302,403.4
403.400,31.2322,29.1247,2.8667,20.9302,403.4
403.440,31.2117,29.1182,2.8667,20.9302,403.4
403.480,31.1585,29.1141,2.8667,20.9302,403.5
403.520,31.1143,29.1092,2.8667,20.9302,403.5
403.560,30.9917,29.0839,2.8667,20.9302,403.6
403.600,30.9654,29.0840,2.8667,20.9302,403.6
403.640,30.9493,29.0776,2.8667,20.9302,403.6
403.680,30.9381,29.0747,2.8667,20.9302,403.7
403.720,30.9323,29.0757,2.8667,20.9302,403.7
403.760,30.9292,29.0747,2.8667,20.9302,403.8
403.800,30.9261,29.0738,2.8667,20.9302,403.8
403.840,30.9546,29.0773,2.8667,20.9302,403.8
403.880,30.9739,29.0803,2.8667,20.9302,403.9
403.920,30.9940,29.0827,2.8667,20.9302,403.9
403.960,31.0246,29.0924,2.7867,21.5311,404.0
404.000,31.0505,29.0906,2.7867,21.5311,404.0
404.040,31.0771,29.0943,2.7867,21.5311,404.0
404.080,31.1195,29.1069,2.7867,21.5311,404.1
404.120,31.1496,29.1098,2.7867,21.5311,404.1
404.160,31.1976,29.1226,2.7867,21.5311,404.2
404.200,31.2309,29.1241,2.7867,21.5311,404.2
404.240,31.2719,29.1399,2.7867,21.5311,404.2
404.280,31.3019,29.1467,2.7867,21.5311,404.3
404.320,31.3486,29.1583,2.7867,21.5311,404.3
404.360,31.3803,29.1624,2.7867,21.5311,404.4
404.400,31.4211,29.1785,2.7867,21.5311,404.4
404.440,31.4568,29.1891,2.7867,21.5311,404.4
404.480,31.4911,29.1958,2.7867,21.5311,404.5
404.520,31.5286,29.2092,2.7867,21.5311,404.5
404.560,31.5667,29.2226,2.7867,21.5311,404.6
404.600,31.5998,29.2262,2.7867,21.5311,404.6
404.640,31.6381,29.2420,2.7867,21.5311,404.6
404.680,31.6721,29.2480,2.7867,21.5311,404.7
404.720,31.7087,29.2590,2.7867,21.5311,404.7
404.760,31.7450,29.2666,2.7867,21.5311,404.8
404.800,31.7828,29.2836,2.7867,21.5311,404.8
404.840,31.8234,29.2942,2.7867,21.5311,404.8
404.880,31.8421,29.2988,2.7867,21.5311,404.9
404.920,31.8608,29.3033,2.7867,21.5311,404.9
404.960,31.8948,29.3111,2.7867,21.5311,405.0
405.000,31.9660,29.3315,2.7867,21.5311,405.0
405.040,32.0036,29.3420,2.7867,21.5311,405.0
405.080,32.0375,29.3546,2.7867,21.5311,405.1
405.120,32.0806,29.3731,2.7867,21.5311,405.1
405.160,32.1114,29.3763,2.7867,21.5311,405.2
405.200,32.1516,29.3952,2.7867,21.5311,405.2
405.240,32.1813,29.3951,2.7867,21.5311,405.2
405.280,32.2213,29.4109,2.7867,21.5311,405.3
405.320,32.2487,29.4194,2.7867,21.5311,405.3
405.360,32.2749,29.4226,2.7867,21.5311,405.4
405.400,32.3000,29.4305,2.7867,21.5311,405.4
405.440,32.3257,29.4389,2.7867,21.5311,405.4
405.480,32.3393,29.4412,2.7867,21.5311,405.5
405.520,32.3625,29.4459,2.7867,21.5311,405.5
405.560,32.3700,29.4398,2.7867,21.5311,405.6
405.600,32.3707,29.4258,2.7867,21.5311,405.6
405.640,32.3746,29.4140,2.7867,21.5311,405.6
405.680,32.3587,29.3943,2.7867,21.5311,405.7
405.720,32.3523,29.3840,2.7867,21.5311,405.7
405.760,32.3459,29.3738,2.7867,21.5311,405.8
405.800,32.2808,29.3389,2.7867,21.5311,405.8
405.840,32.2462,29.3293,2.7867,21.5311,405.8
405.880,32.1939,29.3094,2.7867,21.5311,405.9
405.920,32.1666,29.3024,2.7867,21.5311,405.9
405.960,32.1392,29.2953,2.7867,21.5311,406.0
406.000,32.0210,29.2709,2.7867,21.5311,406.0
406.040,31.9623,29.2621,2.7867,21.5311,406.0
406.080,31.8958,29.2519,2.7867,21.5311,406.1
406.120,31.8229,29.2350,2.7867,21.5311,406.1
406.160,31.7490,29.2220,2.7867,21.5311,406.2
406.200,31.6797,29.2063,2.7867,21.5311,406.2
406.240,31.6179,29.1991,2.7867,21.5311,406.2
406.280,31.5590,29.1895,2.7867,21.5311,406.3
406.320,31.5098,29.1834,2.7867,21.5311,406.3
406.360,31.4553,29.1675,2.7867,21.5311,406.4
406.400,31.4124,29.1622,2.7867,21.5311,406.4
406.440,31.3805,29.1575,2.7867,21.5311,406.4
406.480,31.3564,29.1531,2.7867,21.5311,406.5
406.520,31.3360,29.1527,2.7867,21.5311,406.5
406.560,31.3216,29.1472,2.7867,21.5311,406.6
406.600,31.3164,29.1483,2.7867,21.5311,406.6
406.640,31.3112,29.1493,2.7867,21.5311,406.6
406.680,31.2959,29.1518,2.7867,21.5311,406.7
406.720,31.2921,29.1581,2.7867,21.5311,406.7
406.760,31.2958,29.1625,2.7867,21.5311,406.8
406.800,31.3028,29.1701,2.7867,21.5311,406.8
